615.479452054795,1271,442,32752,625,11837,581519,6.09393346379648,1.55968688845401,1.19960861056751,0.146771037181996,15.9138943248532,8.6986301369863,83.26,55.06,0.25,47.4,40.93,23.33
457.943396226415,576,2437,9233,14896,30069,101627,4.38383838383838,1.47474747474747,1.65656565656566,0.252525252525252,24.4242424242424,10.0909090909091,64.4,75.49,11.76,41.32,10.91,103.32
1023.58139534884,0,0,87625,0,30541,136294,5.91689750692521,1.74653739612188,1.51108033240997,0.329639889196676,18.601108033241,15.8767313019391,77.04,62.16,1.45,40.86,34.03,46.81
276.369565217391,269,92,16607,10042,11611,40009,4.92857142857143,1.8956043956044,1.62637362637363,0.21978021978022,20.1813186813187,10.978021978022,69.7,87.28,6.27,42.75,8.47,130.08
401.25,31,0,3192,0,40,3534,3.81818181818182,2.72727272727273,1.90909090909091,0.590909090909091,15.2272727272727,13.3181818181818,58.03,60.59,27.89,15.54,41.79,26.49
6466.29411764706,109,27172,24281,0,13445,222181,6.61627906976744,2.66279069767442,1.48837209302326,0,35.2674418604651,28.3720930232558,68.59,90.98,23.64,30.4,0,1214.81
18882.6363636364,98,0,520,0,273,212146,1125,1625,1375,0,14375,6.5,10.79,72,25,41.67,0,100
329.688356164384,1226,1360,17961,50362,22545,100296,3.81147540983607,2.03688524590164,1.75409836065574,0.180327868852459,17.9262295081967,11.3852459016393,62.84,82.18,3.48,25.86,10.4,83.77
1542.61832061069,1002,14603,403365,0,28655,514946,9.38470451911935,1.63097398669087,1.73406720741599,0.369026013309135,14.8529918739227,13.9339513325608,74.26,30.23,0.45,44.12,38.15,29.93
1533.10358565737,782,15907,382503,1500,26060,491065,9.32773631840796,1.64285714285714,1.73818407960199,0.364253393665158,14.5785846806255,13.9888059701493,74.03,29.79,0.47,43.52,39.78,27.67
